event_id,title,description,category,timezone,geo_coordinates_longitude,geo_coordinates_latitude,geo_address_region,location,country,phq_attendance,rank,local_rank,predicted_event_spend,entities_names,city,category_encoded,city_encoded,combined_features,norm_attendance,norm_spend,norm_rank,norm_local_rank,collaborative_score
5tanbducv3qyauqui8,crufts,"sourced from predicthqcom  crufts which first began in 1891 is widely considered to be the most prestigious dog show in britain and the world

it started after a travelling salesman called charles cruft began visiting lots of different dog kennels and dog clubs in a bid to sell spratts dog biscuits",expos,Europe/London,-1.7211895,52.4512092,England,"-1.7211895,52.4512092",GB,160000.0,94,100.0,31820092.0,"National Exhibition Centre (NEC),Crufts",London,0,40,"crufts sourced from predicthqcom  crufts which first began in 1891 is widely considered to be the most prestigious dog show in britain and the world

it started after a travelling salesman called charles cruft began visiting lots of different dog kennels and dog clubs in a bid to sell spratts dog biscuits expos London",0.0800466980121326,0.2848457168620199,0.399999999996,0.0,0.17747239426285902
5zmvfuufbxtkddkegd,springing the blues,sourced from predicthqcom  springing the blues is a major blues festival held annually in jacksonville beach florida,festivals,America/New_York,"[[-81.3897312, 30.2906428], [-81.3897003, 30.2904633], [-81.3892839, 30.2905837], [-81.3893027, 30.2906943], [-81.3897312, 30.2906428]]",0,Florida,"-81.38952126281058,30.290592628061944",US,150000.0,94,100.0,11255722.0,"Seawalk Pavilion,Springing The Blues",Miami,1,47,springing the blues sourced from predicthqcom  springing the blues is a major blues festival held annually in jacksonville beach florida festivals Miami,0.06773182139488143,0.08044717191810927,0.399999999996,0.0,0.11122688013278535
6cnsfijf8akvwdcohx,newcastle united victory parade,"sourced from predicthqcom  tens of thousands of jubilant newcastle united fans filled the city streets to celebrate the teams carabao cup triumph over liverpool

the victory ended a 70year wait for a domestic trophy with black and white flooding the roads during a vibrant opentop bus parade",festivals,Europe/London,"[[-1.6213053244604858, 54.97402764990643], [-1.61931440292935, 54.97416615831021], [-1.6173218639658693, 54.97468598213876], [-1.6160639860657187, 54.97656300762318], [-1.6140115504324462, 54.97853883160051], [-1.612735600904073, 54.980212510089345], [-1.6127914715130969, 54.98117435554926], [-1.613310199493574, 54.98396490744137], [-1.6151495927716437, 54.990033294901174], [-1.6152656239232985, 54.99041609611832], [-1.614500021489014, 54.99064815842163], [-1.6125317603775304, 54.98415461993317], [-1.6119957388603525, 54.98127103563607], [-1.611919765783143, 54.97996311433958], [-1.61341253368119, 54.978005032562656], [-1.615447252349689, 54.97604626422558], [-1.616826248189782, 54.97398850461756], [-1.6191845509005964, 54.97337325845852], [-1.6215444710410842, 54.97320907882282], [-1.6232452385472196, 54.97446993574439], [-1.6235665684006506, 54.97470815229565], [-1.6230901352981315, 54.9753508120025], [-1.6213053244604858, 54.97402764990643]]",0,England,"-1.6155733196,54.9797690278",GB,150000.0,94,100.0,10261996.0,,London,1,40,"newcastle united victory parade sourced from predicthqcom  tens of thousands of jubilant newcastle united fans filled the city streets to celebrate the teams carabao cup triumph over liverpool

the victory ended a 70year wait for a domestic trophy with black and white flooding the roads during a vibrant opentop bus parade festivals London",0.06773182139488143,0.0705700811794709,0.399999999996,0.0,0.10826375291119383
6feedw6jakzs2dsurf,kentucky derby,sourced from predicthqcom  the kentucky derby is unlike any other sporting event with an unparalleled history and tradition and its unique spectacle the kentucky derby has been described by forbes as one of the greatest bucketlist sporting events in america every year on the first saturday in may thousands of guests gather under the twin spires at churchill downs to create lifelong memories with their friends and family,sports,America/Kentucky/Louisville,-85.77003830000001,38.2029725,Kentucky,"-85.77003830000001,38.2029725",US,150000.0,94,100.0,103771178.0,"Churchill Downs,Kentucky Derby",Louisville,2,42,kentucky derby sourced from predicthqcom  the kentucky derby is unlike any other sporting event with an unparalleled history and tradition and its unique spectacle the kentucky derby has been described by forbes as one of the greatest bucketlist sporting events in america every year on the first saturday in may thousands of guests gather under the twin spires at churchill downs to create lifelong memories with their friends and family sports Louisville,0.06773182139488143,1.0,0.399999999996,0.0,0.38709272855735255
6jdmqs3vwyqkb2j3h6,ultra music festival,sourced from predicthqcom  ultra music festival umf is an annual outdoor electronic music festival that takes place during march in miami florida united states,festivals,America/New_York,"[[-80.1877892, 25.777176], [-80.1869202, 25.772867], [-80.1849621, 25.7729056], [-80.1844954, 25.7764272], [-80.1877892, 25.777176]]",0,Florida,"-80.18608420142075,25.775010628764644",US,165000.0,94,100.0,14334311.0,"Bayfront Park,Ultra Music Festival",Miami,1,47,ultra music festival sourced from predicthqcom  ultra music festival umf is an annual outdoor electronic music festival that takes place during march in miami florida united states festivals Miami,0.08620413632075818,0.11104665598109437,0.399999999996,0.0,0.12779565132203158
78tn38serqe7eivhwf,moto2 2025  british grand prix 2025  race,sourced from predicthqcom,sports,Europe/London,-1.0222627,52.0692192,England,"-1.0222627,52.0692192",GB,150000.0,94,100.0,13687992.0,"Tony Arbolino,Joe Roberts,Albert Arenas,Marcos Ramirez,Jorge Navarro,Ayumu Sasaki,Celestino Vietti,Daniel Munoz,Ivan Ortola,Izan Guevara,Alonso Lopez,Jake Dixon,Yuki Kunii,Filip Salac,Aron Canet,Zonta van Den Goorbergh,Barry Baltus,Manuel Gonzalez,Sergio Garcia,Diogo Moreira,Mario Suryo Aji,Deniz Oncu,Daniel Holgado,David Alonso,Senna Agius,Silverstone Circuit",London,2,40,moto2 2025  british grand prix 2025  race sourced from predicthqcom sports London,0.06773182139488143,0.10462260004504559,0.399999999996,0.0,0.11847950857086625
7xvc3alqxynp3vp2bh,moto3 2025  british grand prix 2025  practice 3,sourced from predicthqcom,sports,Europe/London,-1.0222627,52.0692192,England,"-1.0222627,52.0692192",GB,150000.0,94,100.0,13687992.0,"Vicente Perez,Riccardo Rossi,Scott Ogden,Eddie O Shea,Angel Piqueras,David Munoz,Jacob Roulstone,Ruche Moodley,Cormac Buchanan,Guido Pini,Joel Kelso,Luca Lunetta,Alvaro Carpe,Stefano Nepa,Max Cook,David Almansa,Nicola Fabio Carraro,Valentin Perrone,Noah Dettwiler,Tatchakorn Buasri,Maximo Quiles,Jose Antonio Rueda,Ryusei Yamanaka,Joel Esteban,Taiyo Furusato,Dennis Foggia,Silverstone Circuit",London,2,40,moto3 2025  british grand prix 2025  practice 3 sourced from predicthqcom sports London,0.06773182139488143,0.10462260004504559,0.399999999996,0.0,0.11847950857086625
7zybeudorw4judws46,moto3 2025  british grand prix 2025  race,sourced from predicthqcom,sports,Europe/London,-1.0222627,52.0692192,England,"-1.0222627,52.0692192",GB,150000.0,94,100.0,13687992.0,"Vicente Perez,Riccardo Rossi,Scott Ogden,Eddie O Shea,Angel Piqueras,David Munoz,Jacob Roulstone,Ruche Moodley,Cormac Buchanan,Guido Pini,Joel Kelso,Luca Lunetta,Alvaro Carpe,Stefano Nepa,Max Cook,David Almansa,Nicola Fabio Carraro,Valentin Perrone,Noah Dettwiler,Tatchakorn Buasri,Maximo Quiles,Jose Antonio Rueda,Ryusei Yamanaka,Joel Esteban,Taiyo Furusato,Dennis Foggia,Silverstone Circuit",London,2,40,moto3 2025  british grand prix 2025  race sourced from predicthqcom sports London,0.06773182139488143,0.10462260004504559,0.399999999996,0.0,0.11847950857086625
8xnlzi8bapkpbgmdp7,formula 1 2025  japanese grand prix 2025  qualification,sourced from predicthqcom,sports,Asia/Tokyo,136.5389522,34.8455935,Mie-ken,"136.5389522,34.8455935",JP,155000.0,94,100.0,10488187.0,"Gabriel Bortoleto,Carlos Sainz Jr.,Lance Stroll,Lando Norris,Alexander Albon,Lewis Hamilton,Esteban Ocon,Oliver Bearman,Yuki Tsunoda,Liam Lawson,Andrea Kimi Antonelli,Isack Hadjar,Oscar Piastri,Max Verstappen,Pierre Gasly,Fernando Alonso,Nico Hulkenberg,Charles Leclerc,George Russell,Jack Doohan,Suzuka Circuit",Tsu,2,75,formula 1 2025  japanese grand prix 2025  qualification sourced from predicthqcom sports Tsu,0.07388925970350702,0.07281829550742785,0.399999999996,0.0,0.11140119253303116
8hugx8rbklp5e9ifsl,chinagrtae,sourced from predicthqcom  chinagrtae  china guangrao international rubber tire and auto parts exhibition is a highly esteemed expo event that showcases cuttingedge technologies and advancements in the field of agriculture and industry it serves as a platform for global manufacturers and industry professionals to collaborate exchange ideas and explore the latest trends and innovations,expos,Asia/Shanghai,118.464791,37.050866,Shan Dong Sheng,"118.464791,37.050866",CN,150000.0,94,100.0,15842324.0,"Guangrao International Exhibition Center,ChinaGRTAE",Qingdao,0,62,chinagrtae sourced from predicthqcom  chinagrtae  china guangrao international rubber tire and auto parts exhibition is a highly esteemed expo event that showcases cuttingedge technologies and advancements in the field of agriculture and industry it serves as a platform for global manufacturers and industry professionals to collaborate exchange ideas and explore the latest trends and innovations expos Qingdao,0.06773182139488143,0.12603547708071966,0.399999999996,0.0,0.12490337168156848
9faszkqndewdwvlzyg,weather guard truck race nascar craftsman truck series,sourced from predicthqcom,sports,America/New_York,-82.25696669999999,36.515694,Tennessee,"-82.25696669999999,36.515694",US,155000.0,94,100.0,13638975.0,Bristol Motor Speedway,Nashville,2,51,weather guard truck race nascar craftsman truck series sourced from predicthqcom sports Nashville,0.07388925970350702,0.10413539798256978,0.399999999996,0.0,0.12079632327557374
aw9ky5yhy8jc4gzigr,china international machine tool show,sourced from predicthqcom,expos,Asia/Shanghai,116.549281,40.071208,Bei Jing Shi,"116.549281,40.071208",CN,154957.0,94,100.0,23433734.0,"China International Exhibition Center Shunyi,China International Machine Tool Show",Beijing,0,8,china international machine tool show sourced from predicthqcom expos Beijing,0.07383630573405284,0.20148992368290847,0.399999999996,0.0,0.14998149939789368
ay3c8mvaykhitpzzqg,nascar cup series  food city 500,sourced from predicthqcom,sports,America/New_York,-82.25696669999999,36.515694,Tennessee,"-82.25696669999999,36.515694",US,155000.0,94,100.0,13638975.0,Bristol Motor Speedway,Nashville,2,51,nascar cup series  food city 500 sourced from predicthqcom sports Nashville,0.07388925970350702,0.10413539798256978,0.399999999996,0.0,0.12079632327557374
bmnbu9rwetus3sze9c,formula 1 2025  japanese grand prix 2025  race,sourced from predicthqcom,sports,Asia/Tokyo,136.5389522,34.8455935,Mie-ken,"136.5389522,34.8455935",JP,155000.0,94,100.0,10488187.0,"Gabriel Bortoleto,Carlos Sainz Jr.,Lance Stroll,Lando Norris,Esteban Ocon,Alexander Albon,Lewis Hamilton,Oliver Bearman,Yuki Tsunoda,Liam Lawson,Andrea Kimi Antonelli,Isack Hadjar,Oscar Piastri,Fernando Alonso,Nico Hulkenberg,Charles Leclerc,George Russell,Jack Doohan,Max Verstappen,Pierre Gasly,Suzuka Circuit",Tsu,2,75,formula 1 2025  japanese grand prix 2025  race sourced from predicthqcom sports Tsu,0.07388925970350702,0.07281829550742785,0.399999999996,0.0,0.11140119253303116
biedp8jhsimkuup2ns,chelsea flower show,sourced from predicthqcom  the worlds greatest flower show returned to spring with stunning garden designs gorgeous floral displays and endless shopping,expos,Europe/London,-0.1568100441,51.487918042,Greater London,"-0.1568100441,51.487918042",GB,157000.0,94,100.0,39705289.0,"Royal Hospital Chelsea,Chelsea Flower Show",London,0,40,chelsea flower show sourced from predicthqcom  the worlds greatest flower show returned to spring with stunning garden designs gorgeous floral displays and endless shopping expos London,0.07635223502695726,0.3632202449120448,0.399999999996,0.0,0.19950696748379634
bxpd2zpwgghimmqgbp,towsontown spring festival,sourced from predicthqcom,festivals,America/New_York,"[[-76.6083563, 39.4010495], [-76.6085333, 39.3999842], [-76.6054166, 39.3996816], [-76.6052717, 39.4007635], [-76.6083563, 39.4010495]]",0,Maryland,"-76.60689140638084,39.40036841071481",US,150000.0,94,100.0,8928498.0,,Baltimore,1,5,towsontown spring festival sourced from predicthqcom festivals Baltimore,0.06773182139488143,0.057315843345507836,0.399999999996,0.0,0.10428748156100492
cvhjhrlntovtchcjqe,nascar truck series  weather guard truck race,sourced from predicthqcom,sports,America/New_York,-82.25696669999999,36.515694,Tennessee,"-82.25696669999999,36.515694",US,155000.0,94,100.0,13638975.0,Bristol Motor Speedway,Nashville,2,51,nascar truck series  weather guard truck race sourced from predicthqcom sports Nashville,0.07388925970350702,0.10413539798256978,0.399999999996,0.0,0.12079632327557374
